charge_id,project_id,wbs_id,cost_code_id,week_ending,reg_hours,ot_hours,amount,origin_system
LC-00002853,PRJ-007,WBS-00281,CC-00055,2026-06-05,8.0,0.0,518.72,OnPrem-SQLServer
LC-00002854,PRJ-007,WBS-00281,CC-00056,2026-06-05,8.0,0.0,518.72,OnPrem-SQLServer
LC-00002855,PRJ-007,WBS-00281,CC-00057,2026-07-10,8.0,0.0,474.96,OnPrem-SQLServer
LC-00002856,PRJ-007,WBS-00281,CC-00058,2026-06-05,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002857,PRJ-007,WBS-00281,CC-00058,2026-07-24,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002858,PRJ-007,WBS-00281,CC-00058,2026-07-31,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002859,PRJ-007,WBS-00281,CC-00059,2026-06-12,8.0,0.0,282.64,OnPrem-SQLServer
LC-00002860,PRJ-007,WBS-00281,CC-00059,2026-07-31,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002861,PRJ-007,WBS-00282,CC-00057,2026-07-31,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002862,PRJ-007,WBS-00282,CC-00059,2026-06-05,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002863,PRJ-007,WBS-00282,CC-00060,2026-07-10,8.0,0.0,474.96,OnPrem-SQLServer
LC-00002864,PRJ-007,WBS-00283,CC-00058,2026-07-10,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002865,PRJ-007,WBS-00283,CC-00059,2026-06-19,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002866,PRJ-007,WBS-00283,CC-00060,2026-05-08,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002867,PRJ-007,WBS-00284,CC-00055,2026-07-17,8.0,0.0,231.12,OnPrem-SQLServer
LC-00002868,PRJ-007,WBS-00284,CC-00057,2026-07-24,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002869,PRJ-007,WBS-00284,CC-00058,2026-05-22,8.0,1.01,494.02,OnPrem-SQLServer
LC-00002870,PRJ-007,WBS-00284,CC-00058,2026-06-26,8.0,0.0,671.76,OnPrem-SQLServer
LC-00002871,PRJ-007,WBS-00284,CC-00059,2026-06-26,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002872,PRJ-007,WBS-00284,CC-00060,2026-07-03,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002873,PRJ-007,WBS-00284,CC-00060,2026-07-10,8.0,0.77,768.38,OnPrem-SQLServer
LC-00002874,PRJ-007,WBS-00284,CC-00061,2026-07-17,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002875,PRJ-007,WBS-00284,CC-00063,2026-05-29,8.0,1.83,557.88,OnPrem-SQLServer
LC-00002876,PRJ-007,WBS-00285,CC-00057,2026-06-19,8.0,0.76,268.44,OnPrem-SQLServer
LC-00002877,PRJ-007,WBS-00285,CC-00059,2026-07-10,8.0,0.0,417.6,OnPrem-SQLServer
LC-00002878,PRJ-007,WBS-00285,CC-00062,2026-06-05,8.0,0.0,417.6,OnPrem-SQLServer
LC-00002879,PRJ-007,WBS-00285,CC-00063,2026-07-24,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002880,PRJ-007,WBS-00286,CC-00055,2026-06-05,8.0,1.5,358.54,OnPrem-SQLServer
LC-00002881,PRJ-007,WBS-00286,CC-00055,2026-07-17,8.0,0.0,453.12,OnPrem-SQLServer
LC-00002882,PRJ-007,WBS-00286,CC-00057,2026-05-22,8.0,0.0,417.84,OnPrem-SQLServer
LC-00002883,PRJ-007,WBS-00286,CC-00057,2026-06-05,8.0,0.69,471.63,OnPrem-SQLServer
LC-00002884,PRJ-007,WBS-00286,CC-00057,2026-07-17,8.0,0.0,425.6,OnPrem-SQLServer
LC-00002885,PRJ-007,WBS-00286,CC-00057,2026-07-31,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002886,PRJ-007,WBS-00286,CC-00060,2026-06-05,8.0,0.0,417.6,OnPrem-SQLServer
LC-00002887,PRJ-007,WBS-00286,CC-00060,2026-06-19,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002888,PRJ-007,WBS-00286,CC-00063,2026-05-29,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002889,PRJ-007,WBS-00287,CC-00059,2026-07-31,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002890,PRJ-007,WBS-00287,CC-00060,2026-06-05,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002891,PRJ-007,WBS-00287,CC-00062,2026-06-05,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002892,PRJ-007,WBS-00287,CC-00062,2026-07-31,8.0,0.0,460.56,OnPrem-SQLServer
LC-00002893,PRJ-007,WBS-00287,CC-00063,2026-07-24,8.0,0.75,656.63,OnPrem-SQLServer
LC-00002894,PRJ-007,WBS-00288,CC-00057,2026-07-31,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002895,PRJ-007,WBS-00288,CC-00058,2026-07-17,8.0,0.96,330.21,OnPrem-SQLServer
LC-00002896,PRJ-007,WBS-00288,CC-00059,2026-06-12,16.0,0.0,1086.8,OnPrem-SQLServer
LC-00002897,PRJ-007,WBS-00288,CC-00060,2026-05-08,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002898,PRJ-007,WBS-00288,CC-00061,2026-05-15,8.0,0.0,542.72,OnPrem-SQLServer
LC-00002899,PRJ-007,WBS-00288,CC-00062,2026-07-03,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002900,PRJ-007,WBS-00288,CC-00062,2026-07-10,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002901,PRJ-007,WBS-00289,CC-00056,2026-07-10,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002902,PRJ-007,WBS-00289,CC-00056,2026-07-24,16.0,0.0,650.32,OnPrem-SQLServer
LC-00002903,PRJ-007,WBS-00289,CC-00057,2026-05-22,8.0,0.0,417.84,OnPrem-SQLServer
LC-00002904,PRJ-007,WBS-00289,CC-00058,2026-07-17,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002905,PRJ-007,WBS-00289,CC-00059,2026-05-22,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002906,PRJ-007,WBS-00289,CC-00059,2026-07-03,8.0,0.92,487.01,OnPrem-SQLServer
LC-00002907,PRJ-007,WBS-00289,CC-00060,2026-05-08,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002908,PRJ-007,WBS-00289,CC-00060,2026-06-19,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002909,PRJ-007,WBS-00289,CC-00062,2026-05-22,8.0,0.8,321.82,OnPrem-SQLServer
LC-00002910,PRJ-007,WBS-00289,CC-00062,2026-06-12,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002911,PRJ-007,WBS-00289,CC-00063,2026-05-08,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002912,PRJ-007,WBS-00290,CC-00055,2026-07-17,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002913,PRJ-007,WBS-00290,CC-00058,2026-07-24,8.0,0.0,417.6,OnPrem-SQLServer
LC-00002914,PRJ-007,WBS-00290,CC-00061,2026-06-05,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002915,PRJ-007,WBS-00290,CC-00062,2026-06-19,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002916,PRJ-007,WBS-00291,CC-00056,2026-06-26,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002917,PRJ-007,WBS-00291,CC-00058,2026-07-17,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002918,PRJ-007,WBS-00291,CC-00059,2026-07-17,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002919,PRJ-007,WBS-00291,CC-00059,2026-07-31,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002920,PRJ-007,WBS-00291,CC-00060,2026-07-03,8.0,0.0,417.84,OnPrem-SQLServer
LC-00002921,PRJ-007,WBS-00291,CC-00060,2026-07-10,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002922,PRJ-007,WBS-00291,CC-00060,2026-07-24,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002923,PRJ-007,WBS-00291,CC-00061,2026-05-01,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002924,PRJ-007,WBS-00291,CC-00061,2026-05-15,8.0,0.0,542.72,OnPrem-SQLServer
LC-00002925,PRJ-007,WBS-00291,CC-00061,2026-05-29,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002926,PRJ-007,WBS-00291,CC-00061,2026-06-05,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002927,PRJ-007,WBS-00291,CC-00063,2026-05-01,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002928,PRJ-007,WBS-00292,CC-00056,2026-07-24,8.0,1.41,525.17,OnPrem-SQLServer
LC-00002929,PRJ-007,WBS-00292,CC-00057,2026-07-03,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002930,PRJ-007,WBS-00292,CC-00058,2026-07-17,8.0,0.0,453.12,OnPrem-SQLServer
LC-00002931,PRJ-007,WBS-00292,CC-00060,2026-07-17,8.0,0.0,417.6,OnPrem-SQLServer
LC-00002932,PRJ-007,WBS-00292,CC-00062,2026-07-03,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002933,PRJ-007,WBS-00293,CC-00055,2026-05-15,8.0,0.0,542.72,OnPrem-SQLServer
LC-00002934,PRJ-007,WBS-00293,CC-00055,2026-06-19,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002935,PRJ-007,WBS-00293,CC-00055,2026-07-03,8.0,0.86,668.51,OnPrem-SQLServer
LC-00002936,PRJ-007,WBS-00293,CC-00057,2026-05-01,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002937,PRJ-007,WBS-00293,CC-00057,2026-07-31,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002938,PRJ-007,WBS-00293,CC-00058,2026-07-17,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002939,PRJ-007,WBS-00293,CC-00062,2026-07-31,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002940,PRJ-007,WBS-00294,CC-00056,2026-07-24,8.0,1.18,820.0,OnPrem-SQLServer
LC-00002941,PRJ-007,WBS-00294,CC-00058,2026-06-05,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002942,PRJ-007,WBS-00294,CC-00063,2026-07-10,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002943,PRJ-007,WBS-00294,CC-00063,2026-07-17,16.0,0.0,1097.04,OnPrem-SQLServer
LC-00002944,PRJ-007,WBS-00295,CC-00058,2026-07-10,8.0,0.0,474.96,OnPrem-SQLServer
LC-00002945,PRJ-007,WBS-00295,CC-00059,2026-05-15,8.0,0.0,542.72,OnPrem-SQLServer
LC-00002946,PRJ-007,WBS-00295,CC-00060,2026-06-26,8.0,0.64,263.16,OnPrem-SQLServer
LC-00002947,PRJ-007,WBS-00295,CC-00061,2026-07-17,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002948,PRJ-007,WBS-00295,CC-00063,2026-07-24,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002949,PRJ-007,WBS-00296,CC-00055,2026-05-01,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002950,PRJ-007,WBS-00296,CC-00055,2026-05-29,8.0,1.99,921.97,OnPrem-SQLServer
LC-00002951,PRJ-007,WBS-00296,CC-00055,2026-07-10,8.0,0.0,417.6,OnPrem-SQLServer
LC-00002952,PRJ-007,WBS-00296,CC-00056,2026-07-17,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002953,PRJ-007,WBS-00296,CC-00057,2026-07-17,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002954,PRJ-007,WBS-00296,CC-00057,2026-07-31,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002955,PRJ-007,WBS-00296,CC-00060,2026-07-10,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002956,PRJ-007,WBS-00296,CC-00062,2026-05-15,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002957,PRJ-007,WBS-00297,CC-00056,2026-05-08,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002958,PRJ-007,WBS-00297,CC-00056,2026-07-17,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002959,PRJ-007,WBS-00297,CC-00058,2026-06-19,16.0,0.0,697.44,OnPrem-SQLServer
LC-00002960,PRJ-007,WBS-00297,CC-00059,2026-06-12,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002961,PRJ-007,WBS-00297,CC-00061,2026-07-17,8.0,1.69,596.7,OnPrem-SQLServer
LC-00002962,PRJ-007,WBS-00297,CC-00063,2026-07-03,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002963,PRJ-007,WBS-00298,CC-00055,2026-07-17,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002964,PRJ-007,WBS-00298,CC-00056,2026-06-12,8.0,0.83,334.11,OnPrem-SQLServer
LC-00002965,PRJ-007,WBS-00298,CC-00057,2026-07-03,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002966,PRJ-007,WBS-00298,CC-00059,2026-07-10,8.0,0.0,474.96,OnPrem-SQLServer
LC-00002967,PRJ-007,WBS-00298,CC-00061,2026-06-12,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002968,PRJ-007,WBS-00298,CC-00062,2026-05-15,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002969,PRJ-007,WBS-00298,CC-00063,2026-06-26,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002970,PRJ-007,WBS-00299,CC-00055,2026-07-17,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002971,PRJ-007,WBS-00299,CC-00056,2026-06-12,8.0,0.0,282.64,OnPrem-SQLServer
LC-00002972,PRJ-007,WBS-00299,CC-00057,2026-07-10,8.0,0.0,415.36,OnPrem-SQLServer
LC-00002973,PRJ-007,WBS-00299,CC-00057,2026-07-24,8.0,0.0,417.6,OnPrem-SQLServer
LC-00002974,PRJ-007,WBS-00299,CC-00059,2026-06-12,8.0,0.0,289.12,OnPrem-SQLServer
LC-00002975,PRJ-007,WBS-00299,CC-00061,2026-06-19,8.0,1.46,356.45,OnPrem-SQLServer
LC-00002976,PRJ-007,WBS-00299,CC-00062,2026-06-26,8.0,0.0,671.76,OnPrem-SQLServer
LC-00002977,PRJ-007,WBS-00299,CC-00062,2026-07-03,8.0,1.5,301.04,OnPrem-SQLServer
LC-00002978,PRJ-007,WBS-00299,CC-00062,2026-07-10,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002979,PRJ-007,WBS-00299,CC-00062,2026-07-24,8.0,0.0,575.68,OnPrem-SQLServer
LC-00002980,PRJ-007,WBS-00300,CC-00055,2026-06-12,8.0,0.0,643.68,OnPrem-SQLServer
LC-00002981,PRJ-007,WBS-00300,CC-00056,2026-06-19,16.0,0.0,810.64,OnPrem-SQLServer
LC-00002982,PRJ-007,WBS-00300,CC-00057,2026-06-12,8.0,0.0,643.68,OnPrem-SQLServer
LC-00002983,PRJ-007,WBS-00300,CC-00058,2026-05-08,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002984,PRJ-007,WBS-00300,CC-00059,2026-07-10,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002985,PRJ-007,WBS-00300,CC-00060,2026-06-12,8.0,0.0,289.12,OnPrem-SQLServer
LC-00002986,PRJ-007,WBS-00300,CC-00061,2026-06-19,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002987,PRJ-007,WBS-00300,CC-00061,2026-07-24,8.0,0.88,486.5,OnPrem-SQLServer
LC-00002988,PRJ-007,WBS-00300,CC-00062,2026-05-08,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002989,PRJ-007,WBS-00300,CC-00062,2026-07-24,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002990,PRJ-007,WBS-00301,CC-00056,2026-07-03,8.0,0.0,417.84,OnPrem-SQLServer
LC-00002991,PRJ-007,WBS-00301,CC-00058,2026-07-10,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002992,PRJ-007,WBS-00301,CC-00060,2026-06-12,8.0,0.0,282.64,OnPrem-SQLServer
LC-00002993,PRJ-007,WBS-00301,CC-00060,2026-07-10,8.0,0.0,279.84,OnPrem-SQLServer
LC-00002994,PRJ-007,WBS-00301,CC-00061,2026-06-19,8.0,0.0,417.6,OnPrem-SQLServer
LC-00002995,PRJ-007,WBS-00301,CC-00062,2026-07-17,8.0,0.0,453.12,OnPrem-SQLServer
LC-00002996,PRJ-007,WBS-00301,CC-00063,2026-07-31,8.0,0.0,234.96,OnPrem-SQLServer
LC-00002997,PRJ-007,WBS-00302,CC-00056,2026-07-24,8.0,0.0,671.44,OnPrem-SQLServer
LC-00002998,PRJ-007,WBS-00302,CC-00060,2026-05-08,8.0,0.82,774.67,OnPrem-SQLServer
LC-00002999,PRJ-007,WBS-00302,CC-00060,2026-07-17,8.0,0.0,417.6,OnPrem-SQLServer
LC-00003000,PRJ-007,WBS-00302,CC-00060,2026-07-31,8.0,0.0,415.36,OnPrem-SQLServer
LC-00003001,PRJ-007,WBS-00302,CC-00061,2026-07-03,8.0,0.0,279.84,OnPrem-SQLServer
LC-00003002,PRJ-007,WBS-00302,CC-00061,2026-07-31,8.0,0.0,234.96,OnPrem-SQLServer
LC-00003003,PRJ-007,WBS-00303,CC-00056,2026-06-26,8.0,0.0,671.76,OnPrem-SQLServer
LC-00003004,PRJ-007,WBS-00303,CC-00058,2026-05-22,8.0,0.0,279.84,OnPrem-SQLServer
LC-00003005,PRJ-007,WBS-00303,CC-00058,2026-06-19,8.0,1.09,808.67,OnPrem-SQLServer
LC-00003006,PRJ-007,WBS-00303,CC-00060,2026-07-10,8.0,0.0,417.6,OnPrem-SQLServer
LC-00003007,PRJ-007,WBS-00303,CC-00061,2026-06-26,16.0,1.32,933.52,OnPrem-SQLServer
LC-00003008,PRJ-008,WBS-00304,CC-00064,2026-06-19,8.0,0.0,398.24,OnPrem-SQLServer
LC-00003009,PRJ-008,WBS-00304,CC-00065,2026-07-24,8.0,0.0,643.68,OnPrem-SQLServer
LC-00003010,PRJ-008,WBS-00304,CC-00067,2026-05-29,8.0,0.0,460.56,OnPrem-SQLServer
LC-00003011,PRJ-008,WBS-00304,CC-00067,2026-06-12,8.0,0.0,555.2,OnPrem-SQLServer
LC-00003012,PRJ-008,WBS-00304,CC-00067,2026-07-31,16.0,0.0,939.44,OnPrem-SQLServer
LC-00003013,PRJ-008,WBS-00304,CC-00068,2026-06-05,8.0,0.0,555.2,OnPrem-SQLServer
LC-00003014,PRJ-008,WBS-00304,CC-00070,2026-06-12,8.0,0.0,548.48,OnPrem-SQLServer
LC-00003015,PRJ-008,WBS-00304,CC-00070,2026-07-03,8.0,0.0,555.2,OnPrem-SQLServer
LC-00003016,PRJ-008,WBS-00304,CC-00070,2026-07-24,8.0,0.0,460.56,OnPrem-SQLServer
LC-00003017,PRJ-008,WBS-00304,CC-00071,2026-06-19,8.0,0.0,389.92,OnPrem-SQLServer
LC-00003018,PRJ-008,WBS-00305,CC-00068,2026-05-15,8.0,0.0,577.6,OnPrem-SQLServer
LC-00003019,PRJ-008,WBS-00305,CC-00070,2026-06-26,8.0,0.0,561.44,OnPrem-SQLServer
LC-00003020,PRJ-008,WBS-00305,CC-00070,2026-07-17,8.0,0.0,577.6,OnPrem-SQLServer
LC-00003021,PRJ-008,WBS-00306,CC-00064,2026-05-22,8.0,0.0,460.56,OnPrem-SQLServer
LC-00003022,PRJ-008,WBS-00306,CC-00064,2026-06-05,8.0,0.0,425.6,OnPrem-SQLServer
LC-00003023,PRJ-008,WBS-00306,CC-00064,2026-06-26,16.0,0.0,1038.16,OnPrem-SQLServer
LC-00003024,PRJ-008,WBS-00306,CC-00064,2026-07-10,8.0,0.0,254.72,OnPrem-SQLServer
LC-00003025,PRJ-008,WBS-00306,CC-00065,2026-07-31,8.0,1.16,474.73,OnPrem-SQLServer
LC-00003026,PRJ-008,WBS-00306,CC-00066,2026-06-26,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003027,PRJ-008,WBS-00306,CC-00068,2026-07-10,8.0,1.99,632.41,OnPrem-SQLServer
LC-00003028,PRJ-008,WBS-00306,CC-00069,2026-07-17,8.0,0.0,577.6,OnPrem-SQLServer
LC-00003029,PRJ-008,WBS-00306,CC-00071,2026-06-19,8.0,0.0,643.68,OnPrem-SQLServer
LC-00003030,PRJ-008,WBS-00306,CC-00071,2026-06-26,8.0,0.0,643.68,OnPrem-SQLServer
LC-00003031,PRJ-008,WBS-00306,CC-00072,2026-05-01,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003032,PRJ-008,WBS-00307,CC-00064,2026-07-17,8.0,0.0,643.68,OnPrem-SQLServer
LC-00003033,PRJ-008,WBS-00307,CC-00068,2026-06-19,8.0,0.0,555.2,OnPrem-SQLServer
LC-00003034,PRJ-008,WBS-00307,CC-00070,2026-07-17,8.0,0.0,460.56,OnPrem-SQLServer
LC-00003035,PRJ-008,WBS-00308,CC-00064,2026-05-15,8.0,0.0,460.56,OnPrem-SQLServer
LC-00003036,PRJ-008,WBS-00308,CC-00064,2026-05-29,8.0,0.0,884.64,OnPrem-SQLServer
LC-00003037,PRJ-008,WBS-00308,CC-00065,2026-07-03,8.0,0.0,397.92,OnPrem-SQLServer
LC-00003038,PRJ-008,WBS-00308,CC-00066,2026-05-22,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003039,PRJ-008,WBS-00308,CC-00066,2026-05-29,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003040,PRJ-008,WBS-00308,CC-00066,2026-07-24,8.0,0.0,577.6,OnPrem-SQLServer
LC-00003041,PRJ-008,WBS-00308,CC-00067,2026-06-19,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003042,PRJ-008,WBS-00308,CC-00067,2026-07-17,8.0,0.0,643.68,OnPrem-SQLServer
LC-00003043,PRJ-008,WBS-00308,CC-00070,2026-05-01,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003044,PRJ-008,WBS-00308,CC-00072,2026-06-05,8.0,0.0,469.28,OnPrem-SQLServer
LC-00003045,PRJ-008,WBS-00308,CC-00072,2026-06-12,8.0,0.0,548.48,OnPrem-SQLServer
LC-00003046,PRJ-008,WBS-00309,CC-00064,2026-07-17,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003047,PRJ-008,WBS-00309,CC-00064,2026-07-24,8.0,1.23,710.81,OnPrem-SQLServer
LC-00003048,PRJ-008,WBS-00309,CC-00066,2026-06-19,16.0,0.0,799.6,OnPrem-SQLServer
LC-00003049,PRJ-008,WBS-00309,CC-00069,2026-07-10,8.0,0.0,577.6,OnPrem-SQLServer
LC-00003050,PRJ-008,WBS-00309,CC-00070,2026-05-29,8.0,0.0,555.2,OnPrem-SQLServer
LC-00003051,PRJ-008,WBS-00309,CC-00070,2026-07-17,8.0,0.0,561.44,OnPrem-SQLServer
LC-00003052,PRJ-008,WBS-00310,CC-00064,2026-05-22,8.0,0.59,426.75,OnPrem-SQLServer
LC-00003053,PRJ-008,WBS-00310,CC-00064,2026-05-29,8.0,0.0,884.64,OnPrem-SQLServer
LC-00003054,PRJ-008,WBS-00310,CC-00065,2026-05-01,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003055,PRJ-008,WBS-00310,CC-00066,2026-05-29,8.0,0.0,261.04,OnPrem-SQLServer
LC-00003056,PRJ-008,WBS-00310,CC-00066,2026-06-19,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003057,PRJ-008,WBS-00310,CC-00066,2026-07-03,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003058,PRJ-008,WBS-00310,CC-00066,2026-07-10,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003059,PRJ-008,WBS-00310,CC-00067,2026-05-15,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003060,PRJ-008,WBS-00310,CC-00067,2026-07-24,8.0,0.0,389.92,OnPrem-SQLServer
LC-00003061,PRJ-008,WBS-00310,CC-00068,2026-05-29,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003062,PRJ-008,WBS-00310,CC-00070,2026-05-29,16.0,1.65,1311.5,OnPrem-SQLServer
LC-00003063,PRJ-008,WBS-00310,CC-00070,2026-06-05,8.0,0.0,460.56,OnPrem-SQLServer
LC-00003064,PRJ-008,WBS-00310,CC-00071,2026-07-24,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003065,PRJ-008,WBS-00310,CC-00072,2026-06-05,8.0,0.0,577.6,OnPrem-SQLServer
LC-00003066,PRJ-008,WBS-00310,CC-00072,2026-07-10,8.0,0.0,389.92,OnPrem-SQLServer
LC-00003067,PRJ-008,WBS-00311,CC-00065,2026-07-03,8.0,0.0,577.6,OnPrem-SQLServer
LC-00003068,PRJ-008,WBS-00311,CC-00069,2026-07-10,8.0,0.0,643.68,OnPrem-SQLServer
LC-00003069,PRJ-008,WBS-00311,CC-00069,2026-07-24,8.0,0.0,389.92,OnPrem-SQLServer
LC-00003070,PRJ-008,WBS-00311,CC-00071,2026-06-19,8.0,0.0,577.6,OnPrem-SQLServer
LC-00003071,PRJ-008,WBS-00311,CC-00071,2026-07-10,8.0,0.0,577.6,OnPrem-SQLServer
LC-00003072,PRJ-008,WBS-00311,CC-00072,2026-06-05,16.0,0.59,975.23,OnPrem-SQLServer
LC-00003073,PRJ-008,WBS-00311,CC-00072,2026-07-24,8.0,0.0,561.44,OnPrem-SQLServer
LC-00003074,PRJ-008,WBS-00312,CC-00065,2026-06-19,8.0,0.0,415.36,OnPrem-SQLServer
LC-00003075,PRJ-008,WBS-00312,CC-00066,2026-07-03,8.0,1.59,749.8,OnPrem-SQLServer
LC-00003076,PRJ-008,WBS-00312,CC-00067,2026-05-01,8.0,0.66,649.08,OnPrem-SQLServer
LC-00003077,PRJ-008,WBS-00312,CC-00067,2026-05-08,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003078,PRJ-008,WBS-00312,CC-00067,2026-06-26,8.0,0.53,514.68,OnPrem-SQLServer
LC-00003079,PRJ-008,WBS-00312,CC-00068,2026-05-22,8.0,0.71,435.39,OnPrem-SQLServer
LC-00003080,PRJ-008,WBS-00312,CC-00068,2026-06-19,8.0,1.44,505.76,OnPrem-SQLServer
LC-00003081,PRJ-008,WBS-00312,CC-00069,2026-07-03,8.0,0.0,389.92,OnPrem-SQLServer
LC-00003082,PRJ-008,WBS-00312,CC-00069,2026-07-10,8.0,1.89,520.41,OnPrem-SQLServer
LC-00003083,PRJ-008,WBS-00312,CC-00070,2026-06-26,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003084,PRJ-008,WBS-00312,CC-00072,2026-07-24,8.0,0.0,384.24,OnPrem-SQLServer
LC-00003085,PRJ-008,WBS-00313,CC-00064,2026-06-05,8.0,0.0,425.6,OnPrem-SQLServer
LC-00003086,PRJ-008,WBS-00313,CC-00064,2026-06-26,8.0,0.0,460.56,OnPrem-SQLServer
LC-00003087,PRJ-008,WBS-00313,CC-00064,2026-07-10,8.0,0.0,254.72,OnPrem-SQLServer
LC-00003088,PRJ-008,WBS-00313,CC-00069,2026-07-17,8.0,0.0,460.56,OnPrem-SQLServer
LC-00003089,PRJ-008,WBS-00313,CC-00070,2026-06-19,8.0,0.0,548.48,OnPrem-SQLServer
LC-00003090,PRJ-008,WBS-00313,CC-00071,2026-07-10,8.0,1.03,465.22,OnPrem-SQLServer
LC-00003091,PRJ-008,WBS-00313,CC-00071,2026-07-24,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003092,PRJ-008,WBS-00314,CC-00064,2026-07-31,8.0,0.0,561.44,OnPrem-SQLServer
