entry_id,timesheet_id,emp_id,work_date,project_id,wbs_id,cost_code_id,clock_in,clock_out,hours,overtime_hours,origin_system
TE-00002600,TS-0000513,EMP-0061,2026-06-11,PRJ-009,WBS-00403,CC-00073,2026-06-11 06:15:00,2026-06-11 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002601,TS-0000513,EMP-0061,2026-06-12,PRJ-009,WBS-00422,CC-00080,2026-06-12 06:15:00,2026-06-12 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002602,TS-0000514,EMP-0061,2026-06-15,PRJ-009,WBS-00394,CC-00079,2026-06-15 06:30:00,2026-06-15 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002603,TS-0000514,EMP-0061,2026-06-16,PRJ-009,WBS-00365,CC-00077,2026-06-16 06:15:00,2026-06-16 16:18:36,9.56,1.56,OnPrem-SQLServer
TE-00002604,TS-0000514,EMP-0061,2026-06-17,PRJ-009,WBS-00407,CC-00074,2026-06-17 06:15:00,2026-06-17 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002605,TS-0000514,EMP-0061,2026-06-18,PRJ-009,WBS-00387,CC-00078,2026-06-18 06:00:00,2026-06-18 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002606,TS-0000514,EMP-0061,2026-06-19,PRJ-009,WBS-00422,CC-00075,2026-06-19 06:00:00,2026-06-19 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002607,TS-0000515,EMP-0061,2026-06-22,PRJ-009,WBS-00388,CC-00078,2026-06-22 06:15:00,2026-06-22 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002608,TS-0000515,EMP-0061,2026-06-23,PRJ-009,WBS-00366,CC-00078,2026-06-23 06:00:00,2026-06-23 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002609,TS-0000515,EMP-0061,2026-06-24,PRJ-009,WBS-00394,CC-00073,2026-06-24 06:30:00,2026-06-24 15:57:00,8.95,0.95,OnPrem-SQLServer
TE-00002610,TS-0000515,EMP-0061,2026-06-25,PRJ-009,WBS-00403,CC-00076,2026-06-25 06:30:00,2026-06-25 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002611,TS-0000515,EMP-0061,2026-06-26,PRJ-009,WBS-00378,CC-00081,2026-06-26 06:15:00,2026-06-26 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002612,TS-0000516,EMP-0061,2026-06-29,PRJ-009,WBS-00364,CC-00078,2026-06-29 06:30:00,2026-06-29 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002613,TS-0000516,EMP-0061,2026-06-30,PRJ-009,WBS-00400,CC-00081,2026-06-30 06:30:00,2026-06-30 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002614,TS-0000516,EMP-0061,2026-07-01,PRJ-009,WBS-00419,CC-00075,2026-07-01 06:15:00,2026-07-01 15:45:36,9.01,1.01,OnPrem-SQLServer
TE-00002615,TS-0000516,EMP-0061,2026-07-02,PRJ-009,WBS-00377,CC-00080,2026-07-02 06:00:00,2026-07-02 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002616,TS-0000516,EMP-0061,2026-07-03,PRJ-009,WBS-00412,CC-00077,2026-07-03 06:00:00,2026-07-03 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002617,TS-0000517,EMP-0061,2026-07-06,PRJ-009,WBS-00406,CC-00073,2026-07-06 06:15:00,2026-07-06 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002618,TS-0000517,EMP-0061,2026-07-07,PRJ-009,WBS-00416,CC-00077,2026-07-07 06:30:00,2026-07-07 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002619,TS-0000517,EMP-0061,2026-07-08,PRJ-009,WBS-00403,CC-00078,2026-07-08 06:00:00,2026-07-08 16:28:48,9.98,1.98,OnPrem-SQLServer
TE-00002620,TS-0000517,EMP-0061,2026-07-09,PRJ-009,WBS-00374,CC-00078,2026-07-09 06:00:00,2026-07-09 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002621,TS-0000517,EMP-0061,2026-07-10,PRJ-009,WBS-00406,CC-00078,2026-07-10 06:15:00,2026-07-10 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002622,TS-0000518,EMP-0061,2026-07-13,PRJ-008,WBS-00328,CC-00072,2026-07-13 06:00:00,2026-07-13 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002623,TS-0000518,EMP-0061,2026-07-14,PRJ-008,WBS-00341,CC-00072,2026-07-14 06:30:00,2026-07-14 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002624,TS-0000518,EMP-0061,2026-07-15,PRJ-008,WBS-00344,CC-00064,2026-07-15 06:15:00,2026-07-15 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002625,TS-0000518,EMP-0061,2026-07-16,PRJ-008,WBS-00334,CC-00070,2026-07-16 06:15:00,2026-07-16 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002626,TS-0000518,EMP-0061,2026-07-17,PRJ-008,WBS-00318,CC-00072,2026-07-17 06:30:00,2026-07-17 15:51:00,8.85,0.85,OnPrem-SQLServer
TE-00002627,TS-0000519,EMP-0061,2026-07-20,PRJ-009,WBS-00421,CC-00080,2026-07-20 06:00:00,2026-07-20 15:14:24,8.74,0.74,OnPrem-SQLServer
TE-00002628,TS-0000519,EMP-0061,2026-07-21,PRJ-009,WBS-00363,CC-00078,2026-07-21 06:00:00,2026-07-21 16:05:24,9.59,1.59,OnPrem-SQLServer
TE-00002629,TS-0000519,EMP-0061,2026-07-22,PRJ-009,WBS-00416,CC-00076,2026-07-22 06:00:00,2026-07-22 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002630,TS-0000519,EMP-0061,2026-07-23,PRJ-009,WBS-00404,CC-00079,2026-07-23 06:30:00,2026-07-23 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002631,TS-0000519,EMP-0061,2026-07-24,PRJ-009,WBS-00385,CC-00080,2026-07-24 06:00:00,2026-07-24 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002632,TS-0000520,EMP-0061,2026-07-27,PRJ-009,WBS-00380,CC-00073,2026-07-27 06:15:00,2026-07-27 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002633,TS-0000520,EMP-0061,2026-07-28,PRJ-009,WBS-00408,CC-00081,2026-07-28 06:15:00,2026-07-28 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002634,TS-0000520,EMP-0061,2026-07-29,PRJ-009,WBS-00420,CC-00077,2026-07-29 06:30:00,2026-07-29 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002635,TS-0000520,EMP-0061,2026-07-30,PRJ-009,WBS-00415,CC-00081,2026-07-30 06:00:00,2026-07-30 15:48:00,9.3,1.3,OnPrem-SQLServer
TE-00002636,TS-0000520,EMP-0061,2026-07-31,PRJ-009,WBS-00411,CC-00080,2026-07-31 06:00:00,2026-07-31 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002637,TS-0000521,EMP-0063,2026-05-11,PRJ-004,WBS-00150,CC-00032,2026-05-11 06:00:00,2026-05-11 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002638,TS-0000521,EMP-0063,2026-05-12,PRJ-004,WBS-00145,CC-00031,2026-05-12 06:30:00,2026-05-12 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002639,TS-0000521,EMP-0063,2026-05-13,PRJ-004,WBS-00155,CC-00030,2026-05-13 06:15:00,2026-05-13 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002640,TS-0000521,EMP-0063,2026-05-14,PRJ-004,WBS-00142,CC-00031,2026-05-14 06:15:00,2026-05-14 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002641,TS-0000521,EMP-0063,2026-05-15,PRJ-004,WBS-00138,CC-00032,2026-05-15 06:00:00,2026-05-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002642,TS-0000522,EMP-0063,2026-05-18,PRJ-004,WBS-00156,CC-00031,2026-05-18 06:30:00,2026-05-18 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002643,TS-0000522,EMP-0063,2026-05-19,PRJ-004,WBS-00166,CC-00034,2026-05-19 06:30:00,2026-05-19 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002644,TS-0000522,EMP-0063,2026-05-20,PRJ-004,WBS-00146,CC-00033,2026-05-20 06:15:00,2026-05-20 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002645,TS-0000522,EMP-0063,2026-05-21,PRJ-004,WBS-00145,CC-00031,2026-05-21 06:15:00,2026-05-21 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002646,TS-0000522,EMP-0063,2026-05-22,PRJ-004,WBS-00131,CC-00034,2026-05-22 06:30:00,2026-05-22 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002647,TS-0000523,EMP-0063,2026-05-25,PRJ-004,WBS-00142,CC-00028,2026-05-25 06:00:00,2026-05-25 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002648,TS-0000523,EMP-0063,2026-05-26,PRJ-004,WBS-00135,CC-00035,2026-05-26 06:00:00,2026-05-26 15:11:24,8.69,0.69,OnPrem-SQLServer
TE-00002649,TS-0000523,EMP-0063,2026-05-27,PRJ-004,WBS-00141,CC-00032,2026-05-27 06:15:00,2026-05-27 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002650,TS-0000523,EMP-0063,2026-05-28,PRJ-004,WBS-00148,CC-00031,2026-05-28 06:30:00,2026-05-28 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002651,TS-0000523,EMP-0063,2026-05-29,PRJ-004,WBS-00148,CC-00034,2026-05-29 06:00:00,2026-05-29 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002652,TS-0000524,EMP-0063,2026-06-01,PRJ-004,WBS-00164,CC-00029,2026-06-01 06:00:00,2026-06-01 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002653,TS-0000524,EMP-0063,2026-06-02,PRJ-004,WBS-00163,CC-00035,2026-06-02 06:00:00,2026-06-02 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002654,TS-0000524,EMP-0063,2026-06-03,PRJ-004,WBS-00163,CC-00036,2026-06-03 06:15:00,2026-06-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002655,TS-0000524,EMP-0063,2026-06-04,PRJ-004,WBS-00162,CC-00031,2026-06-04 06:00:00,2026-06-04 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002656,TS-0000524,EMP-0063,2026-06-05,PRJ-004,WBS-00150,CC-00030,2026-06-05 06:30:00,2026-06-05 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002657,TS-0000525,EMP-0063,2026-06-08,PRJ-004,WBS-00165,CC-00031,2026-06-08 06:30:00,2026-06-08 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002658,TS-0000525,EMP-0063,2026-06-09,PRJ-004,WBS-00162,CC-00029,2026-06-09 06:00:00,2026-06-09 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002659,TS-0000525,EMP-0063,2026-06-10,PRJ-004,WBS-00144,CC-00036,2026-06-10 06:00:00,2026-06-10 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002660,TS-0000525,EMP-0063,2026-06-11,PRJ-004,WBS-00132,CC-00035,2026-06-11 06:30:00,2026-06-11 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002661,TS-0000525,EMP-0063,2026-06-12,PRJ-004,WBS-00134,CC-00033,2026-06-12 06:15:00,2026-06-12 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002662,TS-0000526,EMP-0063,2026-06-15,PRJ-004,WBS-00166,CC-00030,2026-06-15 06:00:00,2026-06-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002663,TS-0000526,EMP-0063,2026-06-16,PRJ-004,WBS-00135,CC-00028,2026-06-16 06:15:00,2026-06-16 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002664,TS-0000526,EMP-0063,2026-06-17,PRJ-004,WBS-00162,CC-00029,2026-06-17 06:30:00,2026-06-17 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002665,TS-0000526,EMP-0063,2026-06-18,PRJ-004,WBS-00159,CC-00036,2026-06-18 06:15:00,2026-06-18 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002666,TS-0000526,EMP-0063,2026-06-19,PRJ-004,WBS-00153,CC-00028,2026-06-19 06:30:00,2026-06-19 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002667,TS-0000527,EMP-0063,2026-06-22,PRJ-004,WBS-00153,CC-00028,2026-06-22 06:15:00,2026-06-22 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002668,TS-0000527,EMP-0063,2026-06-23,PRJ-004,WBS-00162,CC-00036,2026-06-23 06:15:00,2026-06-23 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002669,TS-0000527,EMP-0063,2026-06-24,PRJ-004,WBS-00152,CC-00030,2026-06-24 06:15:00,2026-06-24 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002670,TS-0000527,EMP-0063,2026-06-25,PRJ-004,WBS-00166,CC-00031,2026-06-25 06:15:00,2026-06-25 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002671,TS-0000527,EMP-0063,2026-06-26,PRJ-004,WBS-00155,CC-00028,2026-06-26 06:30:00,2026-06-26 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002672,TS-0000528,EMP-0063,2026-06-29,PRJ-004,WBS-00166,CC-00036,2026-06-29 06:00:00,2026-06-29 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002673,TS-0000528,EMP-0063,2026-06-30,PRJ-004,WBS-00167,CC-00028,2026-06-30 06:15:00,2026-06-30 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002674,TS-0000528,EMP-0063,2026-07-01,PRJ-004,WBS-00164,CC-00032,2026-07-01 06:00:00,2026-07-01 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002675,TS-0000528,EMP-0063,2026-07-02,PRJ-004,WBS-00166,CC-00033,2026-07-02 06:30:00,2026-07-02 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002676,TS-0000528,EMP-0063,2026-07-03,PRJ-004,WBS-00152,CC-00036,2026-07-03 06:00:00,2026-07-03 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002677,TS-0000529,EMP-0063,2026-07-06,PRJ-004,WBS-00132,CC-00029,2026-07-06 06:00:00,2026-07-06 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002678,TS-0000529,EMP-0063,2026-07-07,PRJ-004,WBS-00162,CC-00032,2026-07-07 06:30:00,2026-07-07 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002679,TS-0000529,EMP-0063,2026-07-08,PRJ-004,WBS-00158,CC-00030,2026-07-08 06:30:00,2026-07-08 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002680,TS-0000529,EMP-0063,2026-07-09,PRJ-004,WBS-00137,CC-00031,2026-07-09 06:00:00,2026-07-09 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002681,TS-0000529,EMP-0063,2026-07-10,PRJ-004,WBS-00165,CC-00030,2026-07-10 06:30:00,2026-07-10 16:28:12,9.47,1.47,OnPrem-SQLServer
TE-00002682,TS-0000530,EMP-0063,2026-07-13,PRJ-004,WBS-00150,CC-00033,2026-07-13 06:30:00,2026-07-13 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002683,TS-0000530,EMP-0063,2026-07-14,PRJ-004,WBS-00156,CC-00029,2026-07-14 06:30:00,2026-07-14 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002684,TS-0000530,EMP-0063,2026-07-15,PRJ-004,WBS-00139,CC-00031,2026-07-15 06:00:00,2026-07-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002685,TS-0000530,EMP-0063,2026-07-16,PRJ-004,WBS-00156,CC-00029,2026-07-16 06:30:00,2026-07-16 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002686,TS-0000530,EMP-0063,2026-07-17,PRJ-004,WBS-00156,CC-00028,2026-07-17 06:15:00,2026-07-17 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002687,TS-0000531,EMP-0063,2026-07-20,PRJ-004,WBS-00141,CC-00033,2026-07-20 06:00:00,2026-07-20 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002688,TS-0000531,EMP-0063,2026-07-21,PRJ-004,WBS-00147,CC-00033,2026-07-21 06:15:00,2026-07-21 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002689,TS-0000531,EMP-0063,2026-07-22,PRJ-004,WBS-00156,CC-00033,2026-07-22 06:30:00,2026-07-22 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002690,TS-0000531,EMP-0063,2026-07-23,PRJ-004,WBS-00151,CC-00032,2026-07-23 06:30:00,2026-07-23 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002691,TS-0000531,EMP-0063,2026-07-24,PRJ-004,WBS-00165,CC-00028,2026-07-24 06:15:00,2026-07-24 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002692,TS-0000532,EMP-0065,2026-05-25,PRJ-009,WBS-00363,CC-00080,2026-05-25 06:15:00,2026-05-25 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002693,TS-0000532,EMP-0065,2026-05-26,PRJ-009,WBS-00420,CC-00073,2026-05-26 06:30:00,2026-05-26 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002694,TS-0000532,EMP-0065,2026-05-27,PRJ-009,WBS-00384,CC-00075,2026-05-27 06:00:00,2026-05-27 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002695,TS-0000532,EMP-0065,2026-05-28,PRJ-009,WBS-00417,CC-00074,2026-05-28 06:00:00,2026-05-28 16:16:12,9.77,1.77,OnPrem-SQLServer
TE-00002696,TS-0000532,EMP-0065,2026-05-29,PRJ-009,WBS-00362,CC-00079,2026-05-29 06:15:00,2026-05-29 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002697,TS-0000533,EMP-0065,2026-06-01,PRJ-006,WBS-00214,CC-00047,2026-06-01 06:30:00,2026-06-01 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002698,TS-0000533,EMP-0065,2026-06-02,PRJ-006,WBS-00250,CC-00053,2026-06-02 06:00:00,2026-06-02 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002699,TS-0000533,EMP-0065,2026-06-03,PRJ-006,WBS-00253,CC-00049,2026-06-03 06:15:00,2026-06-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002700,TS-0000533,EMP-0065,2026-06-04,PRJ-006,WBS-00242,CC-00051,2026-06-04 06:30:00,2026-06-04 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002701,TS-0000533,EMP-0065,2026-06-05,PRJ-006,WBS-00227,CC-00053,2026-06-05 06:30:00,2026-06-05 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002702,TS-0000534,EMP-0065,2026-06-08,PRJ-009,WBS-00391,CC-00077,2026-06-08 06:15:00,2026-06-08 16:15:36,9.51,1.51,OnPrem-SQLServer
TE-00002703,TS-0000534,EMP-0065,2026-06-09,PRJ-009,WBS-00374,CC-00073,2026-06-09 06:15:00,2026-06-09 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002704,TS-0000534,EMP-0065,2026-06-10,PRJ-009,WBS-00408,CC-00074,2026-06-10 06:15:00,2026-06-10 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002705,TS-0000534,EMP-0065,2026-06-11,PRJ-009,WBS-00375,CC-00077,2026-06-11 06:00:00,2026-06-11 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002706,TS-0000534,EMP-0065,2026-06-12,PRJ-009,WBS-00377,CC-00081,2026-06-12 06:15:00,2026-06-12 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002707,TS-0000535,EMP-0065,2026-06-15,PRJ-009,WBS-00397,CC-00076,2026-06-15 06:15:00,2026-06-15 16:09:00,9.4,1.4,OnPrem-SQLServer
TE-00002708,TS-0000535,EMP-0065,2026-06-16,PRJ-009,WBS-00388,CC-00074,2026-06-16 06:15:00,2026-06-16 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002709,TS-0000535,EMP-0065,2026-06-17,PRJ-009,WBS-00389,CC-00081,2026-06-17 06:15:00,2026-06-17 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002710,TS-0000535,EMP-0065,2026-06-18,PRJ-009,WBS-00381,CC-00077,2026-06-18 06:00:00,2026-06-18 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002711,TS-0000535,EMP-0065,2026-06-19,PRJ-009,WBS-00415,CC-00073,2026-06-19 06:30:00,2026-06-19 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002712,TS-0000536,EMP-0065,2026-06-22,PRJ-009,WBS-00365,CC-00073,2026-06-22 06:15:00,2026-06-22 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002713,TS-0000536,EMP-0065,2026-06-23,PRJ-009,WBS-00383,CC-00077,2026-06-23 06:00:00,2026-06-23 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002714,TS-0000536,EMP-0065,2026-06-24,PRJ-009,WBS-00392,CC-00079,2026-06-24 06:15:00,2026-06-24 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002715,TS-0000536,EMP-0065,2026-06-25,PRJ-009,WBS-00421,CC-00078,2026-06-25 06:30:00,2026-06-25 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002716,TS-0000536,EMP-0065,2026-06-26,PRJ-009,WBS-00372,CC-00076,2026-06-26 06:15:00,2026-06-26 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002717,TS-0000537,EMP-0065,2026-06-29,PRJ-009,WBS-00387,CC-00080,2026-06-29 06:15:00,2026-06-29 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002718,TS-0000537,EMP-0065,2026-06-30,PRJ-009,WBS-00366,CC-00073,2026-06-30 06:15:00,2026-06-30 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002719,TS-0000537,EMP-0065,2026-07-01,PRJ-009,WBS-00377,CC-00076,2026-07-01 06:30:00,2026-07-01 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002720,TS-0000537,EMP-0065,2026-07-02,PRJ-009,WBS-00386,CC-00078,2026-07-02 06:00:00,2026-07-02 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002721,TS-0000537,EMP-0065,2026-07-03,PRJ-009,WBS-00400,CC-00079,2026-07-03 06:15:00,2026-07-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002722,TS-0000538,EMP-0065,2026-07-06,PRJ-009,WBS-00362,CC-00075,2026-07-06 06:15:00,2026-07-06 16:08:24,9.39,1.39,OnPrem-SQLServer
TE-00002723,TS-0000538,EMP-0065,2026-07-07,PRJ-009,WBS-00384,CC-00080,2026-07-07 06:00:00,2026-07-07 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002724,TS-0000538,EMP-0065,2026-07-08,PRJ-009,WBS-00391,CC-00075,2026-07-08 06:30:00,2026-07-08 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002725,TS-0000538,EMP-0065,2026-07-09,PRJ-009,WBS-00377,CC-00076,2026-07-09 06:00:00,2026-07-09 15:22:12,8.87,0.87,OnPrem-SQLServer
TE-00002726,TS-0000538,EMP-0065,2026-07-10,PRJ-009,WBS-00401,CC-00079,2026-07-10 06:30:00,2026-07-10 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002727,TS-0000539,EMP-0065,2026-07-13,PRJ-009,WBS-00370,CC-00074,2026-07-13 06:00:00,2026-07-13 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002728,TS-0000539,EMP-0065,2026-07-14,PRJ-009,WBS-00375,CC-00076,2026-07-14 06:15:00,2026-07-14 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002729,TS-0000539,EMP-0065,2026-07-15,PRJ-009,WBS-00389,CC-00076,2026-07-15 06:15:00,2026-07-15 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002730,TS-0000539,EMP-0065,2026-07-16,PRJ-009,WBS-00374,CC-00073,2026-07-16 06:00:00,2026-07-16 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002731,TS-0000539,EMP-0065,2026-07-17,PRJ-009,WBS-00371,CC-00079,2026-07-17 06:00:00,2026-07-17 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002732,TS-0000540,EMP-0065,2026-07-20,PRJ-009,WBS-00380,CC-00081,2026-07-20 06:15:00,2026-07-20 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002733,TS-0000540,EMP-0065,2026-07-21,PRJ-009,WBS-00418,CC-00075,2026-07-21 06:30:00,2026-07-21 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002734,TS-0000540,EMP-0065,2026-07-22,PRJ-009,WBS-00366,CC-00078,2026-07-22 06:00:00,2026-07-22 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002735,TS-0000540,EMP-0065,2026-07-23,PRJ-009,WBS-00393,CC-00075,2026-07-23 06:00:00,2026-07-23 15:21:36,8.86,0.86,OnPrem-SQLServer
TE-00002736,TS-0000540,EMP-0065,2026-07-24,PRJ-009,WBS-00380,CC-00078,2026-07-24 06:30:00,2026-07-24 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002737,TS-0000541,EMP-0066,2026-05-04,PRJ-003,WBS-00095,CC-00020,2026-05-04 06:15:00,2026-05-04 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002738,TS-0000541,EMP-0066,2026-05-05,PRJ-003,WBS-00126,CC-00027,2026-05-05 06:00:00,2026-05-05 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002739,TS-0000541,EMP-0066,2026-05-06,PRJ-003,WBS-00116,CC-00025,2026-05-06 06:30:00,2026-05-06 16:33:36,9.56,1.56,OnPrem-SQLServer
TE-00002740,TS-0000541,EMP-0066,2026-05-07,PRJ-003,WBS-00089,CC-00023,2026-05-07 06:15:00,2026-05-07 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002741,TS-0000541,EMP-0066,2026-05-08,PRJ-003,WBS-00094,CC-00027,2026-05-08 06:30:00,2026-05-08 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002742,TS-0000542,EMP-0066,2026-05-11,PRJ-003,WBS-00115,CC-00024,2026-05-11 06:15:00,2026-05-11 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00002743,TS-0000542,EMP-0066,2026-05-12,PRJ-003,WBS-00123,CC-00027,2026-05-12 06:00:00,2026-05-12 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00002744,TS-0000542,EMP-0066,2026-05-13,PRJ-003,WBS-00090,CC-00025,2026-05-13 06:30:00,2026-05-13 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00002745,TS-0000542,EMP-0066,2026-05-14,PRJ-003,WBS-00123,CC-00020,2026-05-14 06:30:00,2026-05-14 16:54:00,9.9,1.9,OnPrem-SQLServer
TE-00002746,TS-0000542,EMP-0066,2026-05-15,PRJ-003,WBS-00111,CC-00021,2026-05-15 06:15:00,2026-05-15 15:41:24,8.94,0.94,OnPrem-SQLServer
TE-00002747,TS-0000543,EMP-0066,2026-05-18,PRJ-007,WBS-00277,CC-00063,2026-05-18 06:30:00,2026-05-18 15:00:00,8.0,0.0,OnPrem-SQLServer
