labor_id,wo_id,project_id,craft,worker_ref,hours,hourly_rate,labor_cost,post_date,origin_system
WOL-0001329,WO-000720,PRJ-005,Ironworker,WKR-6296,11.71,105.13,1231.07,2026-02-17,GCP-BigQuery
WOL-0001330,WO-000720,PRJ-005,Instrument Tech,WKR-1239,2.17,65.33,141.77,2026-02-17,GCP-BigQuery
WOL-0001331,WO-000720,PRJ-005,Boilermaker,WKR-5772,5.33,77.97,415.58,2026-02-17,GCP-BigQuery
WOL-0001332,WO-000722,PRJ-008,Instrument Tech,WKR-3785,3.79,100.34,380.29,2026-01-15,GCP-BigQuery
WOL-0001333,WO-000722,PRJ-008,Carpenter,WKR-7566,3.85,105.34,405.56,2026-01-15,GCP-BigQuery
WOL-0001334,WO-000722,PRJ-008,Pipefitter,WKR-9182,7.31,112.51,822.45,2026-01-15,GCP-BigQuery
WOL-0001335,WO-000723,PRJ-005,Laborer,WKR-3029,5.34,124.38,664.19,2026-06-05,GCP-BigQuery
WOL-0001336,WO-000724,PRJ-001,Operator,WKR-7744,8.12,62.24,505.39,2026-01-15,GCP-BigQuery
WOL-0001337,WO-000725,PRJ-007,Operator,WKR-9543,7.32,57.75,422.73,2025-12-26,GCP-BigQuery
WOL-0001338,WO-000725,PRJ-007,Operator,WKR-2959,6.92,112.82,780.71,2025-12-26,GCP-BigQuery
WOL-0001339,WO-000725,PRJ-007,Electrician,WKR-7063,3.37,112.49,379.09,2025-12-26,GCP-BigQuery
WOL-0001340,WO-000726,PRJ-008,Welder,WKR-7982,9.46,91.93,869.66,2026-08-13,GCP-BigQuery
WOL-0001341,WO-000726,PRJ-008,Millwright,WKR-2305,9.87,101.66,1003.38,2026-08-13,GCP-BigQuery
WOL-0001342,WO-000727,PRJ-009,Instrument Tech,WKR-9445,9.73,95.4,928.24,2025-04-08,GCP-BigQuery
WOL-0001343,WO-000727,PRJ-009,Millwright,WKR-5183,10.18,79.16,805.85,2025-04-08,GCP-BigQuery
WOL-0001344,WO-000727,PRJ-009,Instrument Tech,WKR-2720,11.57,125.88,1456.43,2025-04-08,GCP-BigQuery
WOL-0001345,WO-000728,PRJ-007,Welder,WKR-4009,5.64,124.55,702.46,2025-10-30,GCP-BigQuery
WOL-0001346,WO-000729,PRJ-012,Carpenter,WKR-8982,10.02,71.99,721.34,2026-07-29,GCP-BigQuery
WOL-0001347,WO-000729,PRJ-012,Laborer,WKR-4398,2.33,84.78,197.54,2026-07-29,GCP-BigQuery
WOL-0001348,WO-000729,PRJ-012,Millwright,WKR-3028,7.35,96.78,711.33,2026-07-29,GCP-BigQuery
WOL-0001349,WO-000729,PRJ-012,Operator,WKR-1685,4.05,117.91,477.54,2026-07-29,GCP-BigQuery
WOL-0001350,WO-000731,PRJ-001,Boilermaker,WKR-7363,3.92,75.8,297.14,2025-05-16,GCP-BigQuery
WOL-0001351,WO-000731,PRJ-001,Welder,WKR-1002,9.09,87.67,796.92,2025-05-16,GCP-BigQuery
WOL-0001352,WO-000731,PRJ-001,Welder,WKR-3256,10.31,55.46,571.79,2025-05-16,GCP-BigQuery
WOL-0001353,WO-000731,PRJ-001,Operator,WKR-8720,4.48,127.87,572.86,2025-05-16,GCP-BigQuery
WOL-0001354,WO-000732,PRJ-009,Instrument Tech,WKR-6195,7.57,102.14,773.2,2026-08-03,GCP-BigQuery
WOL-0001355,WO-000734,PRJ-002,Laborer,WKR-5259,3.12,84.15,262.55,2026-01-24,GCP-BigQuery
WOL-0001356,WO-000734,PRJ-002,Laborer,WKR-4803,10.89,91.36,994.91,2026-01-24,GCP-BigQuery
WOL-0001357,WO-000734,PRJ-002,Ironworker,WKR-6101,9.64,115.83,1116.6,2026-01-24,GCP-BigQuery
WOL-0001358,WO-000735,PRJ-008,Instrument Tech,WKR-6847,10.44,84.05,877.48,2025-11-11,GCP-BigQuery
WOL-0001359,WO-000735,PRJ-008,Electrician,WKR-8394,6.83,58.26,397.92,2025-11-11,GCP-BigQuery
WOL-0001360,WO-000735,PRJ-008,Pipefitter,WKR-7091,8.02,53.05,425.46,2025-11-11,GCP-BigQuery
WOL-0001361,WO-000735,PRJ-008,Instrument Tech,WKR-6458,4.83,54.03,260.96,2025-11-11,GCP-BigQuery
WOL-0001362,WO-000736,PRJ-012,Operator,WKR-8158,7.17,48.49,347.67,2025-07-19,GCP-BigQuery
WOL-0001363,WO-000736,PRJ-012,Ironworker,WKR-5330,2.07,128.6,266.2,2025-07-19,GCP-BigQuery
WOL-0001364,WO-000737,PRJ-010,Electrician,WKR-1874,10.71,49.05,525.33,2026-01-03,GCP-BigQuery
WOL-0001365,WO-000737,PRJ-010,Electrician,WKR-9482,6.51,114.0,742.14,2026-01-03,GCP-BigQuery
WOL-0001366,WO-000738,PRJ-001,Ironworker,WKR-5348,5.55,51.88,287.93,2025-09-09,GCP-BigQuery
WOL-0001367,WO-000738,PRJ-001,Ironworker,WKR-3168,5.8,127.09,737.12,2025-09-09,GCP-BigQuery
WOL-0001368,WO-000739,PRJ-008,Pipefitter,WKR-1884,9.65,121.79,1175.27,2026-08-15,GCP-BigQuery
WOL-0001369,WO-000739,PRJ-008,Laborer,WKR-4819,6.41,125.75,806.06,2026-08-15,GCP-BigQuery
WOL-0001370,WO-000740,PRJ-001,Ironworker,WKR-4852,10.73,68.24,732.22,2025-08-22,GCP-BigQuery
WOL-0001371,WO-000740,PRJ-001,Laborer,WKR-3426,5.97,99.59,594.55,2025-08-22,GCP-BigQuery
WOL-0001372,WO-000740,PRJ-001,Millwright,WKR-4493,7.27,52.29,380.15,2025-08-22,GCP-BigQuery
WOL-0001373,WO-000740,PRJ-001,Pipefitter,WKR-3485,6.15,77.14,474.41,2025-08-22,GCP-BigQuery
WOL-0001374,WO-000741,PRJ-003,Operator,WKR-2886,2.38,62.59,148.96,2025-03-28,GCP-BigQuery
WOL-0001375,WO-000741,PRJ-003,Boilermaker,WKR-2238,6.4,69.47,444.61,2025-03-28,GCP-BigQuery
WOL-0001376,WO-000741,PRJ-003,Laborer,WKR-7166,7.98,112.72,899.51,2025-03-28,GCP-BigQuery
WOL-0001377,WO-000742,PRJ-010,Welder,WKR-7903,10.54,101.23,1066.96,2025-11-09,GCP-BigQuery
WOL-0001378,WO-000742,PRJ-010,Instrument Tech,WKR-6989,4.13,69.07,285.26,2025-11-09,GCP-BigQuery
WOL-0001379,WO-000742,PRJ-010,Boilermaker,WKR-2545,4.38,107.86,472.43,2025-11-09,GCP-BigQuery
WOL-0001380,WO-000742,PRJ-010,Millwright,WKR-7363,3.52,61.19,215.39,2025-11-09,GCP-BigQuery
WOL-0001381,WO-000743,PRJ-006,Ironworker,WKR-5880,6.4,48.26,308.86,2025-12-05,GCP-BigQuery
WOL-0001382,WO-000744,PRJ-002,Welder,WKR-4644,7.52,129.38,972.94,2026-03-06,GCP-BigQuery
WOL-0001383,WO-000745,PRJ-008,Pipefitter,WKR-7284,7.76,84.37,654.71,2025-03-18,GCP-BigQuery
WOL-0001384,WO-000745,PRJ-008,Electrician,WKR-1893,11.23,90.59,1017.33,2025-03-18,GCP-BigQuery
WOL-0001385,WO-000745,PRJ-008,Millwright,WKR-7880,9.66,48.91,472.47,2025-03-18,GCP-BigQuery
WOL-0001386,WO-000745,PRJ-008,Operator,WKR-8034,2.85,57.28,163.25,2025-03-18,GCP-BigQuery
WOL-0001387,WO-000747,PRJ-001,Instrument Tech,WKR-5397,7.62,119.39,909.75,2026-03-04,GCP-BigQuery
WOL-0001388,WO-000747,PRJ-001,Laborer,WKR-5100,6.58,134.68,886.19,2026-03-04,GCP-BigQuery
WOL-0001389,WO-000748,PRJ-001,Laborer,WKR-4739,3.72,121.6,452.35,2026-06-01,GCP-BigQuery
WOL-0001390,WO-000748,PRJ-001,Pipefitter,WKR-1999,10.74,53.32,572.66,2026-06-01,GCP-BigQuery
WOL-0001391,WO-000749,PRJ-001,Pipefitter,WKR-9827,8.02,120.37,965.37,2025-04-28,GCP-BigQuery
WOL-0001392,WO-000749,PRJ-001,Boilermaker,WKR-9084,2.91,80.49,234.23,2025-04-28,GCP-BigQuery
WOL-0001393,WO-000749,PRJ-001,Millwright,WKR-3761,8.43,104.74,882.96,2025-04-28,GCP-BigQuery
WOL-0001394,WO-000749,PRJ-001,Electrician,WKR-7067,6.2,103.9,644.18,2025-04-28,GCP-BigQuery
WOL-0001395,WO-000750,PRJ-011,Millwright,WKR-4625,6.07,101.39,615.44,2025-11-14,GCP-BigQuery
WOL-0001396,WO-000750,PRJ-011,Instrument Tech,WKR-7983,2.31,67.37,155.62,2025-11-14,GCP-BigQuery
WOL-0001397,WO-000751,PRJ-009,Welder,WKR-8644,10.18,88.62,902.15,2025-03-22,GCP-BigQuery
WOL-0001398,WO-000752,PRJ-006,Pipefitter,WKR-3146,9.71,81.35,789.91,2025-08-24,GCP-BigQuery
WOL-0001399,WO-000752,PRJ-006,Boilermaker,WKR-5229,3.05,106.46,324.7,2025-08-24,GCP-BigQuery
WOL-0001400,WO-000754,PRJ-007,Laborer,WKR-4981,6.58,84.09,553.31,2025-10-29,GCP-BigQuery
WOL-0001401,WO-000754,PRJ-007,Welder,WKR-4812,3.99,120.25,479.8,2025-10-29,GCP-BigQuery
WOL-0001402,WO-000754,PRJ-007,Pipefitter,WKR-1737,11.02,50.34,554.75,2025-10-29,GCP-BigQuery
WOL-0001403,WO-000754,PRJ-007,Ironworker,WKR-1464,2.58,115.83,298.84,2025-10-29,GCP-BigQuery
WOL-0001404,WO-000756,PRJ-009,Pipefitter,WKR-6842,7.66,127.73,978.41,2025-10-05,GCP-BigQuery
WOL-0001405,WO-000757,PRJ-003,Electrician,WKR-3250,9.97,86.41,861.51,2025-08-10,GCP-BigQuery
WOL-0001406,WO-000757,PRJ-003,Pipefitter,WKR-1863,6.87,118.69,815.4,2025-08-10,GCP-BigQuery
WOL-0001407,WO-000757,PRJ-003,Boilermaker,WKR-1967,9.58,109.38,1047.86,2025-08-10,GCP-BigQuery
WOL-0001408,WO-000757,PRJ-003,Boilermaker,WKR-1705,5.23,111.21,581.63,2025-08-10,GCP-BigQuery
WOL-0001409,WO-000758,PRJ-007,Boilermaker,WKR-8890,3.7,75.92,280.9,2025-03-09,GCP-BigQuery
WOL-0001410,WO-000758,PRJ-007,Boilermaker,WKR-2200,4.83,68.44,330.57,2025-03-09,GCP-BigQuery
WOL-0001411,WO-000759,PRJ-007,Pipefitter,WKR-1661,11.77,94.7,1114.62,2025-10-22,GCP-BigQuery
WOL-0001412,WO-000759,PRJ-007,Operator,WKR-7511,9.73,78.65,765.26,2025-10-22,GCP-BigQuery
WOL-0001413,WO-000759,PRJ-007,Operator,WKR-5467,11.61,112.53,1306.47,2025-10-22,GCP-BigQuery
WOL-0001414,WO-000759,PRJ-007,Operator,WKR-8354,6.32,121.19,765.92,2025-10-22,GCP-BigQuery
WOL-0001415,WO-000763,PRJ-008,Operator,WKR-6093,9.5,79.49,755.15,2025-12-16,GCP-BigQuery
WOL-0001416,WO-000765,PRJ-007,Laborer,WKR-5075,8.05,50.23,404.35,2026-03-15,GCP-BigQuery
WOL-0001417,WO-000767,PRJ-009,Laborer,WKR-8751,11.29,103.86,1172.58,2026-05-19,GCP-BigQuery
WOL-0001418,WO-000767,PRJ-009,Electrician,WKR-4096,10.25,122.93,1260.03,2026-05-19,GCP-BigQuery
WOL-0001419,WO-000767,PRJ-009,Instrument Tech,WKR-9192,6.74,121.78,820.8,2026-05-19,GCP-BigQuery
WOL-0001420,WO-000768,PRJ-004,Electrician,WKR-2891,3.82,78.17,298.61,2026-01-04,GCP-BigQuery
WOL-0001421,WO-000769,PRJ-008,Carpenter,WKR-2019,10.75,98.48,1058.66,2025-07-25,GCP-BigQuery
WOL-0001422,WO-000769,PRJ-008,Welder,WKR-4127,5.04,122.56,617.7,2025-07-25,GCP-BigQuery
WOL-0001423,WO-000769,PRJ-008,Instrument Tech,WKR-8259,3.03,74.28,225.07,2025-07-25,GCP-BigQuery
WOL-0001424,WO-000769,PRJ-008,Carpenter,WKR-3813,6.93,62.93,436.1,2025-07-25,GCP-BigQuery
WOL-0001425,WO-000770,PRJ-002,Carpenter,WKR-8123,6.32,86.42,546.17,2026-03-26,GCP-BigQuery
WOL-0001426,WO-000770,PRJ-002,Electrician,WKR-2896,5.05,118.88,600.34,2026-03-26,GCP-BigQuery
WOL-0001427,WO-000771,PRJ-003,Operator,WKR-4421,6.35,125.75,798.51,2025-02-28,GCP-BigQuery
WOL-0001428,WO-000771,PRJ-003,Operator,WKR-4124,10.64,50.75,539.98,2025-02-28,GCP-BigQuery
WOL-0001429,WO-000771,PRJ-003,Carpenter,WKR-7807,10.55,126.41,1333.63,2025-02-28,GCP-BigQuery
WOL-0001430,WO-000771,PRJ-003,Boilermaker,WKR-7367,8.7,118.95,1034.87,2025-02-28,GCP-BigQuery
WOL-0001431,WO-000775,PRJ-008,Welder,WKR-3895,6.66,105.48,702.5,2025-06-28,GCP-BigQuery
WOL-0001432,WO-000775,PRJ-008,Ironworker,WKR-7393,10.85,89.22,968.04,2025-06-28,GCP-BigQuery
WOL-0001433,WO-000776,PRJ-003,Electrician,WKR-1078,4.15,121.61,504.68,2025-04-24,GCP-BigQuery
WOL-0001434,WO-000777,PRJ-008,Laborer,WKR-9239,2.56,82.07,210.1,2025-03-23,GCP-BigQuery
WOL-0001435,WO-000777,PRJ-008,Laborer,WKR-2036,6.08,119.54,726.8,2025-03-23,GCP-BigQuery
WOL-0001436,WO-000777,PRJ-008,Electrician,WKR-2505,7.12,98.68,702.6,2025-03-23,GCP-BigQuery
WOL-0001437,WO-000778,PRJ-010,Welder,WKR-6933,2.94,77.46,227.73,2025-05-09,GCP-BigQuery
WOL-0001438,WO-000778,PRJ-010,Welder,WKR-8617,11.8,121.8,1437.24,2025-05-09,GCP-BigQuery
WOL-0001439,WO-000778,PRJ-010,Pipefitter,WKR-8726,7.17,97.09,696.14,2025-05-09,GCP-BigQuery
WOL-0001440,WO-000778,PRJ-010,Millwright,WKR-8366,10.7,117.8,1260.46,2025-05-09,GCP-BigQuery
WOL-0001441,WO-000779,PRJ-011,Laborer,WKR-5623,3.14,73.46,230.66,2026-07-05,GCP-BigQuery
WOL-0001442,WO-000779,PRJ-011,Carpenter,WKR-6944,7.45,63.35,471.96,2026-07-05,GCP-BigQuery
WOL-0001443,WO-000779,PRJ-011,Ironworker,WKR-8587,8.46,120.06,1015.71,2026-07-05,GCP-BigQuery
WOL-0001444,WO-000779,PRJ-011,Laborer,WKR-6694,2.49,87.46,217.78,2026-07-05,GCP-BigQuery
WOL-0001445,WO-000780,PRJ-006,Laborer,WKR-6623,10.88,63.13,686.85,2025-07-19,GCP-BigQuery
WOL-0001446,WO-000781,PRJ-010,Ironworker,WKR-7096,8.26,97.02,801.39,2026-06-15,GCP-BigQuery
WOL-0001447,WO-000782,PRJ-008,Operator,WKR-4300,8.26,55.86,461.4,2026-07-03,GCP-BigQuery
WOL-0001448,WO-000782,PRJ-008,Millwright,WKR-7842,7.47,76.29,569.89,2026-07-03,GCP-BigQuery
WOL-0001449,WO-000782,PRJ-008,Laborer,WKR-2320,5.18,120.1,622.12,2026-07-03,GCP-BigQuery
WOL-0001450,WO-000783,PRJ-009,Operator,WKR-5058,3.83,93.94,359.79,2025-08-12,GCP-BigQuery
WOL-0001451,WO-000783,PRJ-009,Millwright,WKR-6997,8.37,66.51,556.69,2025-08-12,GCP-BigQuery
WOL-0001452,WO-000784,PRJ-010,Carpenter,WKR-7405,7.74,131.28,1016.11,2025-11-22,GCP-BigQuery
WOL-0001453,WO-000784,PRJ-010,Pipefitter,WKR-2976,8.07,120.14,969.53,2025-11-22,GCP-BigQuery
WOL-0001454,WO-000784,PRJ-010,Boilermaker,WKR-7693,8.33,81.97,682.81,2025-11-22,GCP-BigQuery
WOL-0001455,WO-000784,PRJ-010,Electrician,WKR-6864,2.24,85.21,190.87,2025-11-22,GCP-BigQuery
WOL-0001456,WO-000785,PRJ-008,Boilermaker,WKR-9392,4.38,88.4,387.19,2025-09-01,GCP-BigQuery
WOL-0001457,WO-000785,PRJ-008,Laborer,WKR-9190,4.07,79.94,325.36,2025-09-01,GCP-BigQuery
WOL-0001458,WO-000787,PRJ-004,Laborer,WKR-5772,11.13,50.96,567.18,2026-07-06,GCP-BigQuery
WOL-0001459,WO-000787,PRJ-004,Instrument Tech,WKR-4973,2.65,128.38,340.21,2026-07-06,GCP-BigQuery
WOL-0001460,WO-000787,PRJ-004,Electrician,WKR-6118,6.18,71.75,443.41,2026-07-06,GCP-BigQuery
WOL-0001461,WO-000787,PRJ-004,Ironworker,WKR-5420,3.45,117.51,405.41,2026-07-06,GCP-BigQuery
WOL-0001462,WO-000789,PRJ-003,Ironworker,WKR-8353,10.41,64.11,667.39,2025-05-11,GCP-BigQuery
WOL-0001463,WO-000789,PRJ-003,Electrician,WKR-7256,6.21,116.39,722.78,2025-05-11,GCP-BigQuery
WOL-0001464,WO-000789,PRJ-003,Pipefitter,WKR-6541,9.95,91.57,911.12,2025-05-11,GCP-BigQuery
WOL-0001465,WO-000790,PRJ-003,Instrument Tech,WKR-3247,7.64,52.89,404.08,2025-12-24,GCP-BigQuery
WOL-0001466,WO-000790,PRJ-003,Instrument Tech,WKR-6044,9.55,83.87,800.96,2025-12-24,GCP-BigQuery
WOL-0001467,WO-000790,PRJ-003,Welder,WKR-5046,11.45,52.03,595.74,2025-12-24,GCP-BigQuery
WOL-0001468,WO-000791,PRJ-004,Millwright,WKR-4559,3.06,130.72,400.0,2025-11-03,GCP-BigQuery
WOL-0001469,WO-000791,PRJ-004,Carpenter,WKR-6067,5.11,130.36,666.14,2025-11-03,GCP-BigQuery
WOL-0001470,WO-000793,PRJ-011,Carpenter,WKR-2928,11.81,120.73,1425.82,2025-04-01,GCP-BigQuery
WOL-0001471,WO-000794,PRJ-011,Ironworker,WKR-9459,9.98,75.78,756.28,2026-07-20,GCP-BigQuery
WOL-0001472,WO-000794,PRJ-011,Millwright,WKR-8180,8.29,60.8,504.03,2026-07-20,GCP-BigQuery
WOL-0001473,WO-000794,PRJ-011,Electrician,WKR-2588,4.5,112.49,506.2,2026-07-20,GCP-BigQuery
WOL-0001474,WO-000795,PRJ-005,Welder,WKR-2746,7.07,65.0,459.55,2025-04-23,GCP-BigQuery
WOL-0001475,WO-000795,PRJ-005,Millwright,WKR-7009,8.5,57.43,488.15,2025-04-23,GCP-BigQuery
WOL-0001476,WO-000796,PRJ-001,Boilermaker,WKR-5355,8.71,81.21,707.34,2025-05-24,GCP-BigQuery
WOL-0001477,WO-000796,PRJ-001,Laborer,WKR-9481,2.56,125.72,321.84,2025-05-24,GCP-BigQuery
WOL-0001478,WO-000797,PRJ-001,Welder,WKR-3018,2.43,96.93,235.54,2025-05-28,GCP-BigQuery
WOL-0001479,WO-000797,PRJ-001,Instrument Tech,WKR-8123,6.59,117.8,776.3,2025-05-28,GCP-BigQuery
WOL-0001480,WO-000798,PRJ-004,Instrument Tech,WKR-4743,11.78,88.35,1040.76,2026-01-10,GCP-BigQuery
WOL-0001481,WO-000798,PRJ-004,Pipefitter,WKR-9352,10.19,67.25,685.28,2026-01-10,GCP-BigQuery
WOL-0001482,WO-000798,PRJ-004,Electrician,WKR-8153,2.7,76.53,206.63,2026-01-10,GCP-BigQuery
WOL-0001483,WO-000798,PRJ-004,Millwright,WKR-8461,5.03,99.61,501.04,2026-01-10,GCP-BigQuery
WOL-0001484,WO-000799,PRJ-006,Boilermaker,WKR-2353,11.38,56.18,639.33,2025-11-04,GCP-BigQuery
WOL-0001485,WO-000799,PRJ-006,Carpenter,WKR-4336,7.9,56.54,446.67,2025-11-04,GCP-BigQuery
WOL-0001486,WO-000799,PRJ-006,Welder,WKR-2958,8.25,115.91,956.26,2025-11-04,GCP-BigQuery
WOL-0001487,WO-000799,PRJ-006,Millwright,WKR-8735,8.68,104.19,904.37,2025-11-04,GCP-BigQuery
WOL-0001488,WO-000800,PRJ-003,Millwright,WKR-3107,9.5,113.42,1077.49,2026-01-16,GCP-BigQuery
WOL-0001489,WO-000800,PRJ-003,Welder,WKR-3752,8.21,106.74,876.34,2026-01-16,GCP-BigQuery
WOL-0001490,WO-000800,PRJ-003,Welder,WKR-3669,6.52,85.91,560.13,2026-01-16,GCP-BigQuery
WOL-0001491,WO-000801,PRJ-006,Ironworker,WKR-2658,2.01,91.59,184.1,2026-03-24,GCP-BigQuery
WOL-0001492,WO-000801,PRJ-006,Carpenter,WKR-5509,8.47,107.19,907.9,2026-03-24,GCP-BigQuery
WOL-0001493,WO-000801,PRJ-006,Instrument Tech,WKR-3819,7.42,75.41,559.54,2026-03-24,GCP-BigQuery
WOL-0001494,WO-000801,PRJ-006,Millwright,WKR-7942,9.45,59.46,561.9,2026-03-24,GCP-BigQuery
WOL-0001495,WO-000802,PRJ-005,Instrument Tech,WKR-5237,10.84,70.63,765.63,2025-04-19,GCP-BigQuery
WOL-0001496,WO-000802,PRJ-005,Ironworker,WKR-6531,2.39,127.39,304.46,2025-04-19,GCP-BigQuery
WOL-0001497,WO-000805,PRJ-002,Pipefitter,WKR-3558,8.23,111.74,919.62,2026-06-24,GCP-BigQuery
WOL-0001498,WO-000805,PRJ-002,Pipefitter,WKR-1812,8.04,117.68,946.15,2026-06-24,GCP-BigQuery
WOL-0001499,WO-000805,PRJ-002,Pipefitter,WKR-9666,11.59,125.59,1455.59,2026-06-24,GCP-BigQuery
WOL-0001500,WO-000806,PRJ-010,Laborer,WKR-7497,4.94,98.6,487.08,2025-06-14,GCP-BigQuery
WOL-0001501,WO-000807,PRJ-009,Laborer,WKR-8800,9.54,61.37,585.47,2025-08-26,GCP-BigQuery
WOL-0001502,WO-000808,PRJ-011,Welder,WKR-5437,3.6,54.17,195.01,2025-02-18,GCP-BigQuery
WOL-0001503,WO-000808,PRJ-011,Operator,WKR-8495,3.86,65.2,251.67,2025-02-18,GCP-BigQuery
WOL-0001504,WO-000808,PRJ-011,Electrician,WKR-2886,5.06,129.89,657.24,2025-02-18,GCP-BigQuery
WOL-0001505,WO-000808,PRJ-011,Boilermaker,WKR-5344,4.61,62.82,289.6,2025-02-18,GCP-BigQuery
WOL-0001506,WO-000809,PRJ-007,Carpenter,WKR-1243,5.65,57.58,325.33,2026-06-02,GCP-BigQuery
WOL-0001507,WO-000810,PRJ-010,Electrician,WKR-1454,5.19,113.33,588.18,2025-10-16,GCP-BigQuery
WOL-0001508,WO-000812,PRJ-006,Laborer,WKR-8937,8.79,101.99,896.49,2025-10-26,GCP-BigQuery
WOL-0001509,WO-000814,PRJ-006,Electrician,WKR-5564,9.94,123.24,1225.01,2025-11-29,GCP-BigQuery
WOL-0001510,WO-000814,PRJ-006,Carpenter,WKR-7702,10.09,58.77,592.99,2025-11-29,GCP-BigQuery
WOL-0001511,WO-000815,PRJ-012,Operator,WKR-2486,10.15,66.47,674.67,2026-03-07,GCP-BigQuery
WOL-0001512,WO-000815,PRJ-012,Carpenter,WKR-7993,11.36,61.55,699.21,2026-03-07,GCP-BigQuery
WOL-0001513,WO-000815,PRJ-012,Carpenter,WKR-1826,6.05,110.97,671.37,2026-03-07,GCP-BigQuery
WOL-0001514,WO-000815,PRJ-012,Pipefitter,WKR-9102,9.25,92.54,856.0,2026-03-07,GCP-BigQuery
WOL-0001515,WO-000817,PRJ-007,Electrician,WKR-6464,3.09,65.07,201.07,2026-04-08,GCP-BigQuery
WOL-0001516,WO-000817,PRJ-007,Pipefitter,WKR-7298,11.8,58.69,692.54,2026-04-08,GCP-BigQuery
WOL-0001517,WO-000817,PRJ-007,Welder,WKR-3132,10.1,69.47,701.65,2026-04-08,GCP-BigQuery
WOL-0001518,WO-000819,PRJ-005,Pipefitter,WKR-8518,8.72,82.69,721.06,2025-09-06,GCP-BigQuery
WOL-0001519,WO-000820,PRJ-006,Instrument Tech,WKR-8085,4.88,100.02,488.1,2026-06-30,GCP-BigQuery
WOL-0001520,WO-000820,PRJ-006,Laborer,WKR-3862,5.64,112.07,632.07,2026-06-30,GCP-BigQuery
WOL-0001521,WO-000820,PRJ-006,Boilermaker,WKR-3597,7.43,111.83,830.9,2026-06-30,GCP-BigQuery
